AA	95
AB	152
ABA	90
ABAB	77
ABALON	39
ABB	102
ABBA	114
ABC	111
ABF	99
ABL	72
ABM	65
ABS	86
AC	119
ACL	63
ACLU	47
ACM	74
ACN	67
ADB	72
ADHD	96
ADSL	82
AFA	92
AFC	111
AFS	77
AG	123
AGA	95
AGAs	47
AGC	52
AGP	70
AGS	80
AHL	98
AI	99
AIBO	66
AIDS	101
AIF	109
AIK	140
AIO	39
AIS	92
AIX	91
AJ	93
AK	96
ALU	65
AMA	93
AMC	95
AMD	97
ANC	100
ANSI	79
AO	78
AOL	88
AOS	73
APAR	59
API	94
APL	79
ARP	87
ASA	95
ASCII	91
ASEA	101
ATA	83
ATM	85
ATP	107
AUDS	52
AUE	75
Aabenraa	63
Aabye	39
Aachen	93
Aachens	47
Aage	77
Aagesön	39
Aalborg	80
Aalborgs	47
Aalto	81
Aaltos	56
Aarau	67
Aarburg	47
Aarestrup	47
Aarestrups	39
Aargau	95
Aargaus	39
Aarhus	75
Aaron	96
Aarons	47
Aars	63
Aasen	67
Aasens	39
Aasiaat	52
Aasmund	47
Aastrup	52
Aava	47
Aavajoki	39
Aavasaksa	47
Abadan	47
Abaddon	39
Abaelard	47
Abakan	47
Abalus	39
Abano	52
Abarth	65
Abbas	85
Abbath	47
Abbe	76
Abbekås	61
Abbes	47
Abbeville	66
Abbey	99
Abborrens	39
Abbotarnas	39
Abbots	39
Abbén	39
Abbéns	39
Abchazien	95
Abchaziens	71
Abchaziskan	39
Abderiternas	39
Abdon	39
Abdul	90
Abdulla	56
Abdullah	88
Abdullahs	47
Abe	85
Abeba	79
Abebas	47
Abegg	39
Abeggs	39
Abeille	39
Abel	95
Abelin	75
Abelins	39
Abelisauridae	39
Abelisaurus	59
Abels	67
Abelson	39
Abelsson	39
Abendberg	39
Aberdeen	90
Aberdeens	56
Aberrations	39
Aberystwyth	52
Aberystwyths	39
Abessinien	77
Abessiniens	47
Abi	63
AbiWord	61
Abigail	75
Abigal	39
Abiko	47
Abild	47
Abildgaard	67
Abilene	61
Abimael	47
Abingdon	67
Abingdons	39
Abisko	80
Abiskos	39
Ablution	39
Abner	56
Abomey	56
Abomeys	39
Abonnemangsavgiften	39
Abortmotståndarnas	39
Abraham	112
Abrahams	79
Abrahamsberg	63
Abrahamsbergs	39
Abrahamsdotter	61
Abrahamson	67
Abrahamsons	39
Abrahamsson	88
Abrahamssons	39
Abram	61
Abrams	78
Abramson	59
Abruzzo	73
Abruzzos	39
Absalom	52
Absaloms	39
Absalon	77
Absalons	63
Absidernas	39
Abstraktionerna	39
Absurds	39
Abu	99
Abuja	65
Abul	61
Acapulco	71
Accelerators	39
Accenture	47
Accentures	39
Accessnätets	39
Accra	71
Accras	39
Achaia	52
Acharius	47
Acharya	56
Achates	56
Acka	52
Ackas	47
Acke	82
Ackes	39
Ackrediteringar	39
Acrel	67
Acrelius	52
Acrels	39
Actionscript	47
Actionspelens	39
Actium	65
ActiveX	69
AdLibris	69
Adalbert	79
Adalberts	47
Adalrik	39
Adalriks	39
Adalsteinsfostre	39
Adalvard	56
Adam	118
Adama	47
Adams	110
Adamstown	47
Adaptec	39
Adaptecs	39
Adcore	39
Addi	39
Addis	84
Addison	75
Adela	69
Adelaide	90
Adelaides	39
Adelas	39
Adelcrantz	81
Adeles	39
Adelgatan	63
Adelheid	78
Adelly	52
Adelphi	52
Adelsfanans	39
Adelskogh	52
Adelsköld	59
Adelsnäs	67
Adelsohn	73
Adelson	52
Adelsvärd	39
Adelswärd	82
Adelswärds	47
Adelsättens	39
Adelsö	78
Adelsön	67
Adelsös	39
Adelöv	52
Adelövs	47
Aden	74
Adenby	39
Adens	39
Adenviken	66
Adenvikens	39
Adepternas	39
Adera	39
Adige	75
Adiges	39
Adils	70
Adina	63
Adinas	39
Adirondacks	39
Adler	92
Adlerbeth	65
Adlerbeths	39
Adlercreutz	84
Adlerfelt	47
Adlerfelts	39
Adlers	56
Adlersparre	83
Adlersparres	52
Adobes	56
Adolescensens	39
Adolf	127
Adolfina	52
Adolfs	105
Adolfsberg	82
Adolfsbergsskolan	47
Adolfsbergsskolans	39
Adolph	92
Adolphe	79
Adolphs	39
Adolphson	84
Adolphsons	56
Adolphus	63
Adoni	39
Adonia	39
Adoniram	61
Adria	66
Adrian	103
Adrians	39
Adrias	39
Adrienne	76
Adriennes	39
Adullams	39
Advokaternas	39
Aeneas	79
Aero	95
Aerodrom	47
Aeroflot	70
Aeroflots	39
Aeronautic	47
Aeronautica	47
Aeroplane	72
Aeroplanfabrik	56
Aeroplankonsortiet	39
Aerospace	84
Aesopus	39
Affirmationen	39
Affischens	39
Affärsområdets	39
Afghanistan	109
Afghanistankommittén	52
Afghanistans	79
Africa	93
Afrika	126
Afrikagrupperna	47
Afrikas	101
Afrikasällskapet	47
Afrodisias	39
Afrodite	85
Afrodites	59
Afrons	39
Aftenblad	61
Aftenbladet	47
Aftenposten	67
Aftenpostens	56
Aftonbladet	107
Aftonbladets	91
Aftonposten	52
Afuera	39
Afvander	47
Afyonkarahisar	47
Afzelius	94
Agabus	39
Agadez	52
Agadir	65
Agadirkrisen	39
Agadirs	39
Agag	39
Agahnim	47
Agamas	47
Agamben	59
Agamemnon	78
Agamemnons	59
Agana	52
Agardh	78
Agardhs	47
Agaricaceae	47
Agaricus	52
Agartala	39
Agassi	79
Agassis	39
Agata	67
Agatas	39
Agatha	88
Agathas	47
Agaton	72
Agatons	39
Agda	80
Agdas	39
Agilent	52
Aginskoje	39
Agitprop	39
Agne	77
Agnefit	52
Agnes	103
Agneta	98
Agnetas	47
Agnetha	85
Agnethas	39
Agnostikernas	39
Agonis	39
Agos	39
Agravain	47
Agre	39
Agrell	80
Agrells	63
Agricola	77
Agricolas	47
Agrigento	59
Agrippa	81
Agrippas	56
Agunnaryd	61
Agunnaryds	39
Ahab	65
Ahabs	39
Ahlberg	85
Ahlbergs	52
Ahlborg	39
Ahlborn	56
Ahlgren	81
Ahlgrens	71
Ahlmark	80
Ahlmarks	52
Ahlqvist	74
Ahlqvists	39
Ahls	39
Ahlstrand	59
Ahlstrands	39
Ahlström	85
Ahmad	88
Ahmed	95
Ahmeds	52
Ahnfeldt	47
Ahnfeldts	39
Ahnfelt	77
Ahnfelts	66
Ahnlund	72
Ahnlunds	39
Ahrvid	39
Ahrweiler	39
Aichach	39
Aichi	80
Aichis	39
Aili	47
Ainas	39
Aino	77
Ainos	39
Ains	39
Airbus	97
Aires	103
Airways	100
Aisne	77
Aisnes	39
Aitkin	39
Aizawl	39
Akaciornas	39
Akademibokhandeln	56
Akademikerförbundet	47
Akalla	77
Akallas	39
Akerman	56
Akers	56
Akerselva	47
Akershus	93
Akilles	88
Akira	82
Akiruno	39
Akis	39
Akkas	39
Akrobaten	39
Aktiefrämjandet	47
Aktiekapitalets	39
Aktiemarknadsnämnden	39
Aktiengesellschaft	63
Aktiesparares	52
Aktiespararna	52
Aktivitetshanteraren	39
Aktstycket	39
Aktuellts	59
Akvitanien	81
Akvitaniens	39
Alabama	103
Alabamas	59
Aladdin	82
Alafors	61
Alahärmä	59
Alahärmäs	39
Alain	94
Alajärvi	61
Alameda	71
Alan	111
Alans	52
Alanya	47
Alarics	39
Alarik	83
Alarms	39
Alaska	109
