A-maajoukkue	83
A-maajoukkueen	88
A-maajoukkueessa	97
A-maajoukkuetta	67
A-maaottelua	98
A-maaotteluita	74
A-maaottelun	69
A-maaottelunsa	72
A-maaottelussa	80
AAA	89
AAC	85
AAR	75
AAS	76
AAU	83
AAW	77
ABA	89
ABB	92
ABBA	92
ABBA-yhtyeen	79
ABC	114
ABC-kanavalla	78
ABCD	74
ABM	72
ABN	80
ABS	82
ABY	69
AC	126
ACC	74
ACF	88
ACI	63
ACK	69
ACL	74
ACM	73
ACP	84
ACTH	74
ADAC	80
ADCC	74
ADD	81
ADH	85
ADHD	94
ADO	89
ADOM	69
ADP	87
ADR	69
ADS	67
ADSL	82
ADT	77
ADV	72
ADX	81
AE	79
AEA	60
AEC	80
AEG	90
AEGEE	72
AEK	94
AEL	78
AFA	57
AFC	110
AFI	86
AFK	73
AFL	87
AFM	81
AFP	73
AFS	65
AG	118
AGCO	74
AGN	57
AGOVV	77
AGP	75
AGS	77
AHL	119
AIDS	103
AIDSia	78
AIDSiin	88
AIDSin	95
AIDSista	60
AIESEC	75
AIF	74
AIG	80
AIM	98
AIS	83
AIT	75
AJ	92
AK	103
AKE	75
AKEL	75
AKK	83
AKP	79
AKS	101
AKT	80
ALD	75
ALS	85
ALV	80
AMA	74
AMC	93
AMD	114
AMDn	77
AMF	75
AMG	87
AMK	104
AMP	76
AMRAAM	80
AMRO	73
AMS	74
AMV	82
AMX	73
ANC	118
ANFO	78
ANS	77
ANSI	86
AOK	78
AOL	93
AOU	90
AP	98
APA	91
APC	79
APG	78
API	83
APL	86
APN	65
APRA	74
APRAn	72
APS	75
ARA	98
ARAlle	57
ARD	80
ARMA	73
AROS	60
ASAP	77
ASAT	60
ASCII	87
ASEA	79
ASEAN	76
ASEANin	72
ASEM	73
ASF	72
ASI	76
ASJA	73
ASNT	110
ASO	81
ASV	73
ASVEL	73
AT-AT	78
AT-ST	73
ATA	80
ATB	76
ATF	76
ATI	96
ATIn	85
ATK	74
ATM	77
ATO	70
ATP	108
ATR	84
ATS	83
ATV	90
AU	121
AUC	80
AUG	77
AUK	78
AVC	77
AVCHD	74
AVG	83
AVN	80
AVS	67
AVUS	67
AWACS	74
AWB	87
AX	89
AZ	97
AZS	82
Aabelin	52
Aabraham	70
Aabrahamin	77
Aachen	73
Aacheniin	60
Aachenin	83
Aachenissa	77
Aadam	83
Aadamin	86
Aadolf	97
Aadolfin	92
Aage	60
Aahas	57
Aake	77
Aakula	69
Aalberg	69
Aalbergin	67
Aalborg	74
Aalborgin	67
Aalborgissa	60
Aale	67
Aallokas	63
Aallolla	43
Aallotar	69
Aaltio	69
Aaltola	43
Aaltonen	106
Aaltoselta	52
Aaltosen	100
Aaltosesta	52
Aaltosta	57
Aamodt	57
Aamoksen	60
Aamos	63
Aamu-TV	82
Aamulehdelle	43
Aamulehden	83
Aamulehdessä	70
Aamulehteen	57
Aamulehteä	43
Aamunkoissa	70
Aamupojat	60
Aamuvuori	60
Aapeli	85
Aapelin	65
Aapo	85
Aappo	74
Aarau	57
Aare	52
Aarne	111
Aarnen	81
Aarnio	86
Aarnion	74
Aarniota	43
Aarno	95
Aarnon	63
Aaro	100
Aaroa	60
Aaron	104
Aaronia	60
Aaronille	43
Aaronin	91
Aarseth	70
Aarsethin	69
Aarstad	57
Aasen	57
Aasiaa	85
Aasiaan	96
Aasian	117
Aasiassa	113
Aasiasta	95
Aatami	77
Aatamin	82
Aatu	75
Aav	67
Aavasaksa	63
