iu	0
te	2
so	0
lo	3
bo	0
bé	6
sé	2
fa	6
al	39
un	70
ix	0
di	0
ai	0
eh	0
ta	0
ep	0
ls	0
as	0
ni	7
us	3
fe	0
me	6
or	0
em	16
ús	0
oi	0
er	0
va	84
om	0
es	38
pi	0
ge	0
ço	0
xo	0
ci	0
is	0
de	255
os	0
ha	22
ka	0
sa	0
pe	0
au	0
hi	26
ot	0
cm	0
mm	0
oh	0
du	0
no	75
en	90
li	25
to	0
ns	0
ce	0
cu	0
ei	0
ho	16
xe	0
sí	5
el	136
on	7
ça	0
ut	0
ió	0
ma	0
re	0
ou	0
nu	0
he	6
ne	0
ea	0
fi	1
se	23
ra	0
na	0
oc	0
ca	0
ur	0
pa	0
mi	3
mà	3
uf	0
ex	0
cc	0
ós	0
si	19
té	4
xa	0
po	0
la	211
do	0
ah	0
vi	0
ja	13
tu	3
be	0
sr	0
jo	9
ui	0
és	33
et	4
ad	0
ml	0
ve	0
dic	0
art	0
oms	0
orà	0
obi	0
nie	0
vox	0
oló	0
set	0
rea	0
alí	0
dix	0
bah	0
tan	7
buc	0
cos	1
par	0
dit	3
són	6
sap	1
nià	0
cap	17
ocs	0
jaç	0
neu	0
put	0
sue	0
tea	0
mig	1
agà	0
fes	0
pum	0
lax	0
opi	0
ida	0
sia	0
fel	0
hug	0
erm	0
web	0
sos	0
nuc	0
niu	0
rau	0
ser	9
use	0
fio	0
ces	0
net	0
oil	0
fià	0
jeu	0
ver	0
xef	0
nou	2
els	60
pur	0
hom	1
tot	17
fiu	0
fem	0
mos	0
erb	0
gas	0
pam	0
cid	0
som	0
rin	0
ble	0
hou	0
lli	0
gol	0
viu	0
tam	0
mam	0
pul	0
mai	4
dei	0
dat	0
orc	0
cat	0
paó	0
cus	0
puf	0
orb	0
jóc	0
tòt	0
qui	5
séc	0
mol	0
cie	0
peu	0
oli	0
amb	54
pro	0
nus	0
vas	0
poà	0
unt	0
sau	0
feu	0
ant	0
alp	0
fil	0
beu	0
juí	0
alt	1
sot	0
den	0
fas	0
joc	0
got	0
déu	2
iai	0
una	60
bon	2
moc	0
rom	0
neó	0
rum	0
nom	2
bat	0
mul	0
ris	0
ull	0
pop	0
gom	0
hui	0
upa	0
nau	0
sud	0
pas	3
vós	0
hum	0
los	2
mut	0
nós	0
seu	15
usa	0
pot	4
ves	0
lot	0
sra	0
cóm	0
cec	0
nuo	0
fru	0
rés	0
oró	0
pel	7
joe	0
vos	0
boï	0
ren	0
dem	0
pèl	0
uní	0
del	57
nio	0
mou	0
lla	0
bot	0
afí	0
oir	0
pap	0
non	0
ois	0
reu	0
lar	0
duo	0
api	0
boa	0
gep	0
nét	0
rem	0
fan	1
ozó	0
zim	0
cer	0
elm	0
mel	0
nap	0
ors	0
fet	6
veu	3
ini	0
dir	15
asc	0
usi	0
boi	0
ell	8
sou	0
zoé	0
ili	0
far	0
zoo	0
mom	0
sui	0
dux	0
cal	2
maó	0
por	1
lea	0
pià	0
noi	1
oca	0
xop	0
gen	0
nil	0
pis	0
car	0
fat	0
boà	0
can	0
jau	0
tes	0
mis	0
hal	0
jai	0
bis	0
ari	0
vit	0
son	0
urà	0
iol	0
ter	0
top	0
cul	0
xip	0
fur	0
xai	0
mal	1
saó	0
mil	0
pau	0
cel	0
pol	0
cóp	0
muó	0
mix	0
ple	0
all	0
xup	0
rus	0
oví	0
sec	0
tim	0
dar	0
rel	0
pec	0
cim	0
dot	0
suà	0
iac	0
tub	0
