AB	152
bä	63
ca	157
cc	103
CD	127
be	122
AI	99
ag	123
bh	85
bi	97
äg	39
aj	93
al	118
bl
cl	95
åk	92
ål	101
an	138
bo	128
cm	146
än	171
ån	120
ar	105
as	118
är	205
år	182
ås	103
CV	90
av	208
bu	73
ät	82
åt	160
ax	101
by	143
då	179
fä	75
få	164
de	194
ed	110
fe	76
di	131
DJ	121
dl	83
ej	147
ek	114
el	121
DN	107
FM	113
FN	131
dm	97
dö	124
en	207
DS	114
dr	120
er	124
EU	137
du	147
ev	103
dy	88
ex	149
fy	80
gå	150
ha	171
IF	147
ge	151
id	96
hg	56
il	100
hm	92
ho	87
hö	102
in	173
IP	121
is	135
hu	67
Hz	91
hy	94
ja	121
la	141
lä	85
le	121
LG
kg	134
kl
jo	80
km	156
ko	102
kö	93
lo	110
kr	130
ju	131
må	117
nå	136
öd	81
mg	109
ni	117
ml	101
oj	70
ok	109
öl	123
mm	141
mo	83
mö	75
om	188
öm	84
ön	152
nr	140
os	140
ös	59
nu	161
ny	157
PC	119
på	202
rå	107
sa	130
så	178
se	158
SI	93
pH	104
pi	89
SJ	120
sk	131
SM	130
pm	95
ro	108
so	105
PR	95
PS	101
QQ
st	127
sy	94
ta	158
tå	101
VD	128
te	120
ve	108
vi	180
UK	115
VM	150
tö	65
US	131
ur	160
TT	107
TV	142
tu	99
ut	174
uv	78
VW	104
ty	121
vy	98
WC	83
yr	76
.ac
.ba
.bb
.ca
.cc
.ad
.ae
.af
.bd
.be
.bf
.cd
.cf
.ag
.ai
.bg
.bh
.bi
.cg
.ch
.ci
.al
.bj
.ck
.cl
.am
.ao
.bm
.bn
.bo
.cm
.cn
.co
.aq
.ar
.as
.bq
.br
.bs
.cr
.at
.au
.bt
.cu
.cv
.aw
.ax
.az
.bw
.by
.bz
.cw
.cx
.cy
.cz
.ec
.de
.ee
.eg
.eh
.fi
.dj
.dk
.fj
.fk
.dm
.do
.fm
.fo
.er
.es
.fr
.et
.eu
.dz
.ga
.gd
.ge
.gf
.id
.ie
.gg
.gh
.gi
.gl
.hk
.il
.gm
.gn
.hm
.hn
.im
.in
.io
.gp
.gq
.gr
.gs
.hr
.iq
.ir
.is
.gt
.gu
.ht
.hu
.it
.gw
.gy
.la
.lb
.lc
.je
.ke
.kg
.kh
.ki
.li
.lk
.jm
.jo
.km
.kn
.jp
.kp
.kr
.lr
.ls
.lt
.lu
.lv
.kw
.ky
.kz
.ly
.ma
.mc
.na
.nc
.md
.me
.ne
.nf
.mg
.mh
.ng
.ni
.mk
.ml
.nl
.mm
.mn
.mo
.no
.om
.mp
.mq
.mr
.ms
.np
.nr
.mt
.mu
.mv
.nu
.mw
.mx
.my
.mz
.nz
.pa
.qa
.sa
.sb
.sc
.pe
.pf
.re
.sd
.se
.pg
.ph
.sg
.sh
.si
.pk
.pl
.sk
.sl
.pm
.pn
.ro
.sm
.sn
.so
.pr
.ps
.rs
.sr
.ss
.pt
.ru
.st
.su
.sv
.pw
.py
.rw
.sx
.sy
.sz
.tc
.ua
