-à	10
-t	10
-y	10
c'
ç'
cc
ça	122
çà	88
BD	111
CD	129
af	87
bf	80
ce	181
cf
AG	109
ah	74
ai	106
aï	49
bg	76
bh	66
bi	85
cg	94
ch
ci	106
bj	66
ck	69
cl	83
an	148
bm	80
bn	82
bo	68
cm	136
cn	91
co	88
as	116
bq	43
br	66
bs	87
cr	94
CV	107
au	194
bt	87
bu	94
ax	76
cw	83
cx	82
cy	62
cz	67
d'
DC	115
fa	102
de	221
dé	98
ee	78
dg	85
eh	73
fi	89
DJ	121
dk	73
dl	81
fj	65
FM	117
FN	106
dm	83
do	124
en	205
fo	84
es	111
fr	113
ès
du	203
dû	138
et	210
eu	151
dz	66
ex	127
ga	83
ha	122
HD	107
gd	68
gf	69
hé	65
id	95
if	10
gg	74
gh	73
gi	77
hi
gl	86
il	191
gn	74
go	102
ho	76
in
GR	103
IP	111
gq	72
hr	94
iq	63
ir	83
GT	108
ht	82
gw	80
gy	42
j'	2
l'	1
JC	103
la	213
lc	93
là	145
je	140
le	209
kg	129
kh	61
li
lk	66
KO	101
jm	82
km	151
kn	83
kp	65
kr	78
lr	83
ls	81
lu	114
lv	71
kW	101
ky	49
kz	66
ly	59
m'
n'	1
NB	100
ma	125
na	105
nc	93
oc	82
md	84
me	131
ne	179
nf	95
né	165
mg	101
mh	87
mi	113
ng	81
ni	147
oh	78
mk	49
ml	94
nl	72
mm	132
mn	60
mo	75
nô
om	92
on	167
mp	99
mq	22
ms
np	92
or	128
os	118
mt	54
mu
mv	88
mû	84
nu	115
ou	184
où	173
mx	76
nz	71
s'
PC	121
ra
sa	183
sb	92
pe	86
pf	75
ré	105
se	188
SG	104
pH	107
pg	85
pi	85
ri
sh	75
si	160
PK	112
pl	85
sl	87
RN	117
pm	88
pn	85
sn	90
PS	121
SS	121
rs	95
pt	90
pu	143
ru
su	121
rw	73
sx	69
sz	63
t'
t-
ta	107
tc	92
va	152
vc	82
td	87
te	113
tf	84
té	68
tg	74
th	77
vg	76
UK	104
tj	81
tk	66
tl	81
tm	80
tn	73
